Die 0 0 2468100 2467200
Bin 1.62895e+06 1.77638e+06 1.65363e+06 1.80106e+06 0.837753
Bin 1.65363e+06 1.77638e+06 1.67831e+06 1.80106e+06 0.411517
Bin 1.67831e+06 1.77638e+06 1.70299e+06 1.80106e+06 0.727501
Bin 1.70299e+06 1.77638e+06 1.72767e+06 1.80106e+06 0.57991
Bin 1.72767e+06 1.77638e+06 1.75235e+06 1.80106e+06 0.657839
Bin 1.75235e+06 1.77638e+06 1.77703e+06 1.80106e+06 0.530827
Bin 1.77703e+06 1.77638e+06 1.80171e+06 1.80106e+06 0.689129
Bin 1.80171e+06 1.77638e+06 1.82639e+06 1.80106e+06 0.587962
Bin 1.82639e+06 1.77638e+06 1.85108e+06 1.80106e+06 0.614058
Bin 1.85108e+06 1.77638e+06 1.87576e+06 1.80106e+06 0.619612
Bin 1.87576e+06 1.77638e+06 1.90044e+06 1.80106e+06 0.644009
Bin 1.90044e+06 1.77638e+06 1.92512e+06 1.80106e+06 0.56103
Bin 1.92512e+06 1.77638e+06 1.9498e+06 1.80106e+06 0.562315
Bin 1.9498e+06 1.77638e+06 1.97448e+06 1.80106e+06 0.37213
Bin 1.97448e+06 1.77638e+06 1.99916e+06 1.80106e+06 0.447004
Bin 1.99916e+06 1.77638e+06 2.02384e+06 1.80106e+06 0.554479
Bin 2.02384e+06 1.77638e+06 2.04852e+06 1.80106e+06 0.614247
Bin 2.04852e+06 1.77638e+06 2.0732e+06 1.80106e+06 0.432958
Bin 2.0732e+06 1.77638e+06 2.09788e+06 1.80106e+06 0.426398
Bin 2.09788e+06 1.77638e+06 2.12257e+06 1.80106e+06 0.207295
Bin 2.12257e+06 1.77638e+06 2.14725e+06 1.80106e+06 0.178494
Bin 2.14725e+06 1.77638e+06 2.17193e+06 1.80106e+06 0.0205695
Bin 2.17193e+06 1.77638e+06 2.19661e+06 1.80106e+06 0
Bin 2.19661e+06 1.77638e+06 2.22129e+06 1.80106e+06 0
Bin 2.22129e+06 1.77638e+06 2.24597e+06 1.80106e+06 0
Bin 2.24597e+06 1.77638e+06 2.27065e+06 1.80106e+06 0
Bin 2.27065e+06 1.77638e+06 2.29533e+06 1.80106e+06 0
Bin 2.29533e+06 1.77638e+06 2.32001e+06 1.80106e+06 0
Bin 2.32001e+06 1.77638e+06 2.3447e+06 1.80106e+06 0
Bin 2.3447e+06 1.77638e+06 2.36938e+06 1.80106e+06 0
Bin 2.36938e+06 1.77638e+06 2.39406e+06 1.80106e+06 0
Bin 2.39406e+06 1.77638e+06 2.41874e+06 1.80106e+06 0
Bin 2.41874e+06 1.77638e+06 2.44342e+06 1.80106e+06 0
Bin 2.44342e+06 1.77638e+06 2.4681e+06 1.80106e+06 0
Bin 0 1.80106e+06 24681 1.82573e+06 0
Bin 24681 1.80106e+06 49362 1.82573e+06 0
Bin 49362 1.80106e+06 74043 1.82573e+06 0
Bin 74043 1.80106e+06 98724 1.82573e+06 0
Bin 98724 1.80106e+06 123405 1.82573e+06 0
Bin 123405 1.80106e+06 148086 1.82573e+06 0.131128
Bin 148086 1.80106e+06 172767 1.82573e+06 0.457356
Bin 172767 1.80106e+06 197448 1.82573e+06 0.695042
Bin 197448 1.80106e+06 222129 1.82573e+06 0.748304
Bin 222129 1.80106e+06 246810 1.82573e+06 0.754091
Bin 246810 1.80106e+06 271491 1.82573e+06 0.781993
Bin 271491 1.80106e+06 296172 1.82573e+06 0.910137
Bin 296172 1.80106e+06 320853 1.82573e+06 0.907172
Bin 320853 1.80106e+06 345534 1.82573e+06 0.718371
Bin 345534 1.80106e+06 370215 1.82573e+06 0.724976
Bin 370215 1.80106e+06 394896 1.82573e+06 0.711227
Bin 394896 1.80106e+06 419577 1.82573e+06 0.876709
Bin 419577 1.80106e+06 444258 1.82573e+06 0.741537
Bin 444258 1.80106e+06 468939 1.82573e+06 0.490452
Bin 468939 1.80106e+06 493620 1.82573e+06 0.580297
Bin 493620 1.80106e+06 518301 1.82573e+06 0.544253
Bin 518301 1.80106e+06 542982 1.82573e+06 0.816465
Bin 542982 1.80106e+06 567663 1.82573e+06 0.735355
Bin 567663 1.80106e+06 592344 1.82573e+06 0.871532
Bin 592344 1.80106e+06 617025 1.82573e+06 0.63966
Bin 617025 1.80106e+06 641706 1.82573e+06 0.673664
Bin 641706 1.80106e+06 666387 1.82573e+06 0.755484
Bin 666387 1.80106e+06 691068 1.82573e+06 0.76163
Bin 691068 1.80106e+06 715749 1.82573e+06 0.651073
Bin 715749 1.80106e+06 740430 1.82573e+06 0.782398
Bin 740430 1.80106e+06 765111 1.82573e+06 0.508416
Bin 765111 1.80106e+06 789792 1.82573e+06 0.714111
Bin 789792 1.80106e+06 814473 1.82573e+06 0.680961
Bin 814473 1.80106e+06 839154 1.82573e+06 0.734285
Bin 839154 1.80106e+06 863835 1.82573e+06 0.769457
Bin 863835 1.80106e+06 888516 1.82573e+06 0.734106
Bin 888516 1.80106e+06 913197 1.82573e+06 0.661398
Bin 913197 1.80106e+06 937878 1.82573e+06 0.827715
Bin 937878 1.80106e+06 962559 1.82573e+06 0.75676
Bin 962559 1.80106e+06 987240 1.82573e+06 0.752554
Bin 987240 1.80106e+06 1.01192e+06 1.82573e+06 0.825667
Bin 1.01192e+06 1.80106e+06 1.0366e+06 1.82573e+06 0.88875
Bin 1.0366e+06 1.80106e+06 1.06128e+06 1.82573e+06 0.646013
Bin 1.06128e+06 1.80106e+06 1.08596e+06 1.82573e+06 0.496913
Bin 1.08596e+06 1.80106e+06 1.11064e+06 1.82573e+06 0.667967
Bin 1.11064e+06 1.80106e+06 1.13533e+06 1.82573e+06 0.67095
Bin 1.13533e+06 1.80106e+06 1.16001e+06 1.82573e+06 0.770644
Bin 1.16001e+06 1.80106e+06 1.18469e+06 1.82573e+06 0.932289
Bin 1.18469e+06 1.80106e+06 1.20937e+06 1.82573e+06 0.775433
Bin 1.20937e+06 1.80106e+06 1.23405e+06 1.82573e+06 0.826206
Bin 1.23405e+06 1.80106e+06 1.25873e+06 1.82573e+06 0.699365
Bin 1.25873e+06 1.80106e+06 1.28341e+06 1.82573e+06 0.686478
Bin 1.28341e+06 1.80106e+06 1.30809e+06 1.82573e+06 0.661928
Bin 1.30809e+06 1.80106e+06 1.33277e+06 1.82573e+06 0.673484
Bin 1.33277e+06 1.80106e+06 1.35746e+06 1.82573e+06 0.511552
Bin 1.35746e+06 1.80106e+06 1.38214e+06 1.82573e+06 0.482346
Bin 1.38214e+06 1.80106e+06 1.40682e+06 1.82573e+06 0.51476
Bin 1.40682e+06 1.80106e+06 1.4315e+06 1.82573e+06 0.348496
Bin 1.4315e+06 1.80106e+06 1.45618e+06 1.82573e+06 0.082386
Bin 1.45618e+06 1.80106e+06 1.48086e+06 1.82573e+06 0.145056
Bin 1.48086e+06 1.80106e+06 1.50554e+06 1.82573e+06 0.00449313
Bin 1.50554e+06 1.80106e+06 1.53022e+06 1.82573e+06 0.185422
Bin 1.53022e+06 1.80106e+06 1.5549e+06 1.82573e+06 0.551927
Bin 1.5549e+06 1.80106e+06 1.57958e+06 1.82573e+06 0.661218
Bin 1.57958e+06 1.80106e+06 1.60426e+06 1.82573e+06 0.604919
Bin 1.60426e+06 1.80106e+06 1.62895e+06 1.82573e+06 0.703714
Bin 1.62895e+06 1.80106e+06 1.65363e+06 1.82573e+06 0.544477
Bin 1.65363e+06 1.80106e+06 1.67831e+06 1.82573e+06 0.329526
Bin 1.67831e+06 1.80106e+06 1.70299e+06 1.82573e+06 0.53612
Bin 1.70299e+06 1.80106e+06 1.72767e+06 1.82573e+06 0.628948
Bin 1.72767e+06 1.80106e+06 1.75235e+06 1.82573e+06 0.621481
Bin 1.75235e+06 1.80106e+06 1.77703e+06 1.82573e+06 0.521032
Bin 1.77703e+06 1.80106e+06 1.80171e+06 1.82573e+06 0.637872
Bin 1.80171e+06 1.80106e+06 1.82639e+06 1.82573e+06 0.514868
Bin 1.82639e+06 1.80106e+06 1.85108e+06 1.82573e+06 0.513088
Bin 1.85108e+06 1.80106e+06 1.87576e+06 1.82573e+06 0.530019
Bin 1.87576e+06 1.80106e+06 1.90044e+06 1.82573e+06 0.595753
Bin 1.90044e+06 1.80106e+06 1.92512e+06 1.82573e+06 0.564589
Bin 1.92512e+06 1.80106e+06 1.9498e+06 1.82573e+06 0.498279
Bin 1.9498e+06 1.80106e+06 1.97448e+06 1.82573e+06 0.32639
Bin 1.97448e+06 1.80106e+06 1.99916e+06 1.82573e+06 0.580234
Bin 1.99916e+06 1.80106e+06 2.02384e+06 1.82573e+06 0.515712
Bin 2.02384e+06 1.80106e+06 2.04852e+06 1.82573e+06 0.384091
Bin 2.04852e+06 1.80106e+06 2.0732e+06 1.82573e+06 0.109273
Bin 2.0732e+06 1.80106e+06 2.09788e+06 1.82573e+06 0
Bin 2.09788e+06 1.80106e+06 2.12257e+06 1.82573e+06 0
Bin 2.12257e+06 1.80106e+06 2.14725e+06 1.82573e+06 0
Bin 2.14725e+06 1.80106e+06 2.17193e+06 1.82573e+06 0
Bin 2.17193e+06 1.80106e+06 2.19661e+06 1.82573e+06 0
Bin 2.19661e+06 1.80106e+06 2.22129e+06 1.82573e+06 0
Bin 2.22129e+06 1.80106e+06 2.24597e+06 1.82573e+06 0
Bin 2.24597e+06 1.80106e+06 2.27065e+06 1.82573e+06 0
Bin 2.27065e+06 1.80106e+06 2.29533e+06 1.82573e+06 0
Bin 2.29533e+06 1.80106e+06 2.32001e+06 1.82573e+06 0
Bin 2.32001e+06 1.80106e+06 2.3447e+06 1.82573e+06 0
Bin 2.3447e+06 1.80106e+06 2.36938e+06 1.82573e+06 0
Bin 2.36938e+06 1.80106e+06 2.39406e+06 1.82573e+06 0
Bin 2.39406e+06 1.80106e+06 2.41874e+06 1.82573e+06 0
Bin 2.41874e+06 1.80106e+06 2.44342e+06 1.82573e+06 0
Bin 2.44342e+06 1.80106e+06 2.4681e+06 1.82573e+06 0
Bin 0 1.82573e+06 24681 1.8504e+06 0
Bin 24681 1.82573e+06 49362 1.8504e+06 0
Bin 49362 1.82573e+06 74043 1.8504e+06 0
Bin 74043 1.82573e+06 98724 1.8504e+06 0
Bin 98724 1.82573e+06 123405 1.8504e+06 0
Bin 123405 1.82573e+06 148086 1.8504e+06 0.0175232
Bin 148086 1.82573e+06 172767 1.8504e+06 0.476245
Bin 172767 1.82573e+06 197448 1.8504e+06 0.767076
Bin 197448 1.82573e+06 222129 1.8504e+06 0.762313
Bin 222129 1.82573e+06 246810 1.8504e+06 0.732569
Bin 246810 1.82573e+06 271491 1.8504e+06 0.8236
Bin 271491 1.82573e+06 296172 1.8504e+06 0.915349
Bin 296172 1.82573e+06 320853 1.8504e+06 0.838157
Bin 320853 1.82573e+06 345534 1.8504e+06 0.599033
Bin 345534 1.82573e+06 370215 1.8504e+06 0.516674
Bin 370215 1.82573e+06 394896 1.8504e+06 0.599437
Bin 394896 1.82573e+06 419577 1.8504e+06 0.699724
Bin 419577 1.82573e+06 444258 1.8504e+06 0.479758
Bin 444258 1.82573e+06 468939 1.8504e+06 0.527844
Bin 468939 1.82573e+06 493620 1.8504e+06 0.613321
Bin 493620 1.82573e+06 518301 1.8504e+06 0.635913
Bin 518301 1.82573e+06 542982 1.8504e+06 0.837223
Bin 542982 1.82573e+06 567663 1.8504e+06 0.833844
Bin 567663 1.82573e+06 592344 1.8504e+06 0.797324
Bin 592344 1.82573e+06 617025 1.8504e+06 0.60792
Bin 617025 1.82573e+06 641706 1.8504e+06 0.762358
Bin 641706 1.82573e+06 666387 1.8504e+06 0.951294
Bin 666387 1.82573e+06 691068 1.8504e+06 0.905824
Bin 691068 1.82573e+06 715749 1.8504e+06 0.811873
Bin 715749 1.82573e+06 740430 1.8504e+06 0.804055
Bin 740430 1.82573e+06 765111 1.8504e+06 0.615469
Bin 765111 1.82573e+06 789792 1.8504e+06 0.719799
Bin 789792 1.82573e+06 814473 1.8504e+06 0.876232
Bin 814473 1.82573e+06 839154 1.8504e+06 0.802797
Bin 839154 1.82573e+06 863835 1.8504e+06 0.786936
Bin 863835 1.82573e+06 888516 1.8504e+06 0.737098
Bin 888516 1.82573e+06 913197 1.8504e+06 0.7408
Bin 913197 1.82573e+06 937878 1.8504e+06 0.911485
Bin 937878 1.82573e+06 962559 1.8504e+06 0.831202
Bin 962559 1.82573e+06 987240 1.8504e+06 0.745635
Bin 987240 1.82573e+06 1.01192e+06 1.8504e+06 0.920831
Bin 1.01192e+06 1.82573e+06 1.0366e+06 1.8504e+06 0.925144
Bin 1.0366e+06 1.82573e+06 1.06128e+06 1.8504e+06 0.845949
Bin 1.06128e+06 1.82573e+06 1.08596e+06 1.8504e+06 0.730763
Bin 1.08596e+06 1.82573e+06 1.11064e+06 1.8504e+06 0.778525
Bin 1.11064e+06 1.82573e+06 1.13533e+06 1.8504e+06 0.858287
Bin 1.13533e+06 1.82573e+06 1.16001e+06 1.8504e+06 0.655332
Bin 1.16001e+06 1.82573e+06 1.18469e+06 1.8504e+06 0.605728
Bin 1.18469e+06 1.82573e+06 1.20937e+06 1.8504e+06 0.686874
Bin 1.20937e+06 1.82573e+06 1.23405e+06 1.8504e+06 0.646615
Bin 1.23405e+06 1.82573e+06 1.25873e+06 1.8504e+06 0.814344
Bin 1.25873e+06 1.82573e+06 1.28341e+06 1.8504e+06 0.751081
Bin 1.28341e+06 1.82573e+06 1.30809e+06 1.8504e+06 0.594405
Bin 1.30809e+06 1.82573e+06 1.33277e+06 1.8504e+06 0.722459
Bin 1.33277e+06 1.82573e+06 1.35746e+06 1.8504e+06 0.803156
Bin 1.35746e+06 1.82573e+06 1.38214e+06 1.8504e+06 0.371366
Bin 1.38214e+06 1.82573e+06 1.40682e+06 1.8504e+06 0.633208
Bin 1.40682e+06 1.82573e+06 1.4315e+06 1.8504e+06 0.601181
Bin 1.4315e+06 1.82573e+06 1.45618e+06 1.8504e+06 0.301489
Bin 1.45618e+06 1.82573e+06 1.48086e+06 1.8504e+06 0.167594
Bin 1.48086e+06 1.82573e+06 1.50554e+06 1.8504e+06 0.192306
Bin 1.50554e+06 1.82573e+06 1.53022e+06 1.8504e+06 0.0822243
Bin 1.53022e+06 1.82573e+06 1.5549e+06 1.8504e+06 0.481061
Bin 1.5549e+06 1.82573e+06 1.57958e+06 1.8504e+06 0.622038
Bin 1.57958e+06 1.82573e+06 1.60426e+06 1.8504e+06 0.623161
Bin 1.60426e+06 1.82573e+06 1.62895e+06 1.8504e+06 0.611605
Bin 1.62895e+06 1.82573e+06 1.65363e+06 1.8504e+06 0.776682
Bin 1.65363e+06 1.82573e+06 1.67831e+06 1.8504e+06 0.35343
Bin 1.67831e+06 1.82573e+06 1.70299e+06 1.8504e+06 0.766977
Bin 1.70299e+06 1.82573e+06 1.72767e+06 1.8504e+06 0.662557
Bin 1.72767e+06 1.82573e+06 1.75235e+06 1.8504e+06 0.679909
Bin 1.75235e+06 1.82573e+06 1.77703e+06 1.8504e+06 0.603688
Bin 1.77703e+06 1.82573e+06 1.80171e+06 1.8504e+06 0.528913
Bin 1.80171e+06 1.82573e+06 1.82639e+06 1.8504e+06 0.509539
Bin 1.82639e+06 1.82573e+06 1.85108e+06 1.8504e+06 0.547623
Bin 1.85108e+06 1.82573e+06 1.87576e+06 1.8504e+06 0.688491
Bin 1.87576e+06 1.82573e+06 1.90044e+06 1.8504e+06 0.560302
Bin 1.90044e+06 1.82573e+06 1.92512e+06 1.8504e+06 0.483218
Bin 1.92512e+06 1.82573e+06 1.9498e+06 1.8504e+06 0.178054
Bin 1.9498e+06 1.82573e+06 1.97448e+06 1.8504e+06 0.0158697
Bin 1.97448e+06 1.82573e+06 1.99916e+06 1.8504e+06 0.0184308
Bin 1.99916e+06 1.82573e+06 2.02384e+06 1.8504e+06 0.0127695
Bin 2.02384e+06 1.82573e+06 2.04852e+06 1.8504e+06 0.00465488
Bin 2.04852e+06 1.82573e+06 2.0732e+06 1.8504e+06 0
Bin 2.0732e+06 1.82573e+06 2.09788e+06 1.8504e+06 0
Bin 2.09788e+06 1.82573e+06 2.12257e+06 1.8504e+06 0
Bin 2.12257e+06 1.82573e+06 2.14725e+06 1.8504e+06 0
Bin 2.14725e+06 1.82573e+06 2.17193e+06 1.8504e+06 0
Bin 2.17193e+06 1.82573e+06 2.19661e+06 1.8504e+06 0
Bin 2.19661e+06 1.82573e+06 2.22129e+06 1.8504e+06 0
Bin 2.22129e+06 1.82573e+06 2.24597e+06 1.8504e+06 0
Bin 2.24597e+06 1.82573e+06 2.27065e+06 1.8504e+06 0
Bin 2.27065e+06 1.82573e+06 2.29533e+06 1.8504e+06 0
Bin 2.29533e+06 1.82573e+06 2.32001e+06 1.8504e+06 0
Bin 2.32001e+06 1.82573e+06 2.3447e+06 1.8504e+06 0
Bin 2.3447e+06 1.82573e+06 2.36938e+06 1.8504e+06 0
Bin 2.36938e+06 1.82573e+06 2.39406e+06 1.8504e+06 0
Bin 2.39406e+06 1.82573e+06 2.41874e+06 1.8504e+06 0
Bin 2.41874e+06 1.82573e+06 2.44342e+06 1.8504e+06 0
Bin 2.44342e+06 1.82573e+06 2.4681e+06 1.8504e+06 0
Bin 0 1.8504e+06 24681 1.87507e+06 0
Bin 24681 1.8504e+06 49362 1.87507e+06 0
Bin 49362 1.8504e+06 74043 1.87507e+06 0
Bin 74043 1.8504e+06 98724 1.87507e+06 0
Bin 98724 1.8504e+06 123405 1.87507e+06 0
Bin 123405 1.8504e+06 148086 1.87507e+06 0.0177928
Bin 148086 1.8504e+06 172767 1.87507e+06 0.484512
Bin 172767 1.8504e+06 197448 1.87507e+06 0.647667
Bin 197448 1.8504e+06 222129 1.87507e+06 0.548018
Bin 222129 1.8504e+06 246810 1.87507e+06 0.606537
Bin 246810 1.8504e+06 271491 1.87507e+06 0.815872
Bin 271491 1.8504e+06 296172 1.87507e+06 0.896209
Bin 296172 1.8504e+06 320853 1.87507e+06 0.714596
Bin 320853 1.8504e+06 345534 1.87507e+06 0.595888
Bin 345534 1.8504e+06 370215 1.87507e+06 0.56529
Bin 370215 1.8504e+06 394896 1.87507e+06 0.628769
Bin 394896 1.8504e+06 419577 1.87507e+06 0.65411
Bin 419577 1.8504e+06 444258 1.87507e+06 0.731571
Bin 444258 1.8504e+06 468939 1.87507e+06 0.613213
Bin 468939 1.8504e+06 493620 1.87507e+06 0.657983
Bin 493620 1.8504e+06 518301 1.87507e+06 0.657084
Bin 518301 1.8504e+06 542982 1.87507e+06 0.797629
Bin 542982 1.8504e+06 567663 1.87507e+06 0.873204
Bin 567663 1.8504e+06 592344 1.87507e+06 0.670887
Bin 592344 1.8504e+06 617025 1.87507e+06 0.645169
Bin 617025 1.8504e+06 641706 1.87507e+06 0.627915
Bin 641706 1.8504e+06 666387 1.87507e+06 0.6987
Bin 666387 1.8504e+06 691068 1.87507e+06 0.637377
Bin 691068 1.8504e+06 715749 1.87507e+06 0.752015
Bin 715749 1.8504e+06 740430 1.87507e+06 0.715711
Bin 740430 1.8504e+06 765111 1.87507e+06 0.527772
Bin 765111 1.8504e+06 789792 1.87507e+06 0.703903
Bin 789792 1.8504e+06 814473 1.87507e+06 0.781724
Bin 814473 1.8504e+06 839154 1.87507e+06 0.716897
Bin 839154 1.8504e+06 863835 1.87507e+06 0.748645
Bin 863835 1.8504e+06 888516 1.87507e+06 0.852041
Bin 888516 1.8504e+06 913197 1.87507e+06 0.669827
Bin 913197 1.8504e+06 937878 1.87507e+06 0.707965
Bin 937878 1.8504e+06 962559 1.87507e+06 0.838247
Bin 962559 1.8504e+06 987240 1.87507e+06 0.936737
Bin 987240 1.8504e+06 1.01192e+06 1.87507e+06 0.917821
Bin 1.01192e+06 1.8504e+06 1.0366e+06 1.87507e+06 0.882235
Bin 1.0366e+06 1.8504e+06 1.06128e+06 1.87507e+06 0.752042
Bin 1.06128e+06 1.8504e+06 1.08596e+06 1.87507e+06 0.867929
Bin 1.08596e+06 1.8504e+06 1.11064e+06 1.87507e+06 0.889873
Bin 1.11064e+06 1.8504e+06 1.13533e+06 1.87507e+06 0.782577
Bin 1.13533e+06 1.8504e+06 1.16001e+06 1.87507e+06 0.650794
Bin 1.16001e+06 1.8504e+06 1.18469e+06 1.87507e+06 0.677411
Bin 1.18469e+06 1.8504e+06 1.20937e+06 1.87507e+06 0.779864
Bin 1.20937e+06 1.8504e+06 1.23405e+06 1.87507e+06 0.686245
Bin 1.23405e+06 1.8504e+06 1.25873e+06 1.87507e+06 0.698457
Bin 1.25873e+06 1.8504e+06 1.28341e+06 1.87507e+06 0.643641
Bin 1.28341e+06 1.8504e+06 1.30809e+06 1.87507e+06 0.627313
Bin 1.30809e+06 1.8504e+06 1.33277e+06 1.87507e+06 0.631249
Bin 1.33277e+06 1.8504e+06 1.35746e+06 1.87507e+06 0.593372
Bin 1.35746e+06 1.8504e+06 1.38214e+06 1.87507e+06 0.563627
Bin 1.38214e+06 1.8504e+06 1.40682e+06 1.87507e+06 0.666969
Bin 1.40682e+06 1.8504e+06 1.4315e+06 1.87507e+06 0.612602
Bin 1.4315e+06 1.8504e+06 1.45618e+06 1.87507e+06 0.443526
Bin 1.45618e+06 1.8504e+06 1.48086e+06 1.87507e+06 0.315382
Bin 1.48086e+06 1.8504e+06 1.50554e+06 1.87507e+06 0.5621
Bin 1.50554e+06 1.8504e+06 1.53022e+06 1.87507e+06 0.433308
Bin 1.53022e+06 1.8504e+06 1.5549e+06 1.87507e+06 0.499169
Bin 1.5549e+06 1.8504e+06 1.57958e+06 1.87507e+06 0.663869
Bin 1.57958e+06 1.8504e+06 1.60426e+06 1.87507e+06 0.649311
Bin 1.60426e+06 1.8504e+06 1.62895e+06 1.87507e+06 0.571886
Bin 1.62895e+06 1.8504e+06 1.65363e+06 1.87507e+06 0.556115
Bin 1.65363e+06 1.8504e+06 1.67831e+06 1.87507e+06 0.307824
Bin 1.67831e+06 1.8504e+06 1.70299e+06 1.87507e+06 0.59489
Bin 1.70299e+06 1.8504e+06 1.72767e+06 1.87507e+06 0.43179
Bin 1.72767e+06 1.8504e+06 1.75235e+06 1.87507e+06 0.495332
Bin 1.75235e+06 1.8504e+06 1.77703e+06 1.87507e+06 0.459009
Bin 1.77703e+06 1.8504e+06 1.80171e+06 1.87507e+06 0.605836
Bin 1.80171e+06 1.8504e+06 1.82639e+06 1.87507e+06 0.607669
Bin 1.82639e+06 1.8504e+06 1.85108e+06 1.87507e+06 0.663366
Bin 1.85108e+06 1.8504e+06 1.87576e+06 1.87507e+06 0.562989
Bin 1.87576e+06 1.8504e+06 1.90044e+06 1.87507e+06 0.465219
Bin 1.90044e+06 1.8504e+06 1.92512e+06 1.87507e+06 0.114126
Bin 1.92512e+06 1.8504e+06 1.9498e+06 1.87507e+06 0
Bin 1.9498e+06 1.8504e+06 1.97448e+06 1.87507e+06 0
Bin 1.97448e+06 1.8504e+06 1.99916e+06 1.87507e+06 0
Bin 1.99916e+06 1.8504e+06 2.02384e+06 1.87507e+06 0
Bin 2.02384e+06 1.8504e+06 2.04852e+06 1.87507e+06 0
Bin 2.04852e+06 1.8504e+06 2.0732e+06 1.87507e+06 0
Bin 2.0732e+06 1.8504e+06 2.09788e+06 1.87507e+06 0
Bin 2.09788e+06 1.8504e+06 2.12257e+06 1.87507e+06 0
Bin 2.12257e+06 1.8504e+06 2.14725e+06 1.87507e+06 0
Bin 2.14725e+06 1.8504e+06 2.17193e+06 1.87507e+06 0
Bin 2.17193e+06 1.8504e+06 2.19661e+06 1.87507e+06 0
Bin 2.19661e+06 1.8504e+06 2.22129e+06 1.87507e+06 0
Bin 2.22129e+06 1.8504e+06 2.24597e+06 1.87507e+06 0
Bin 2.24597e+06 1.8504e+06 2.27065e+06 1.87507e+06 0
Bin 2.27065e+06 1.8504e+06 2.29533e+06 1.87507e+06 0
Bin 2.29533e+06 1.8504e+06 2.32001e+06 1.87507e+06 0
Bin 2.32001e+06 1.8504e+06 2.3447e+06 1.87507e+06 0
Bin 2.3447e+06 1.8504e+06 2.36938e+06 1.87507e+06 0
Bin 2.36938e+06 1.8504e+06 2.39406e+06 1.87507e+06 0
Bin 2.39406e+06 1.8504e+06 2.41874e+06 1.87507e+06 0
Bin 2.41874e+06 1.8504e+06 2.44342e+06 1.87507e+06 0
Bin 2.44342e+06 1.8504e+06 2.4681e+06 1.87507e+06 0
Bin 0 1.87507e+06 24681 1.89974e+06 0
Bin 24681 1.87507e+06 49362 1.89974e+06 0
Bin 49362 1.87507e+06 74043 1.89974e+06 0
Bin 74043 1.87507e+06 98724 1.89974e+06 0
Bin 98724 1.87507e+06 123405 1.89974e+06 0
Bin 123405 1.87507e+06 148086 1.89974e+06 0.132655
Bin 148086 1.87507e+06 172767 1.89974e+06 0.338378
Bin 172767 1.87507e+06 197448 1.89974e+06 0.548153
Bin 197448 1.87507e+06 222129 1.89974e+06 0.693856
Bin 222129 1.87507e+06 246810 1.89974e+06 0.796821
Bin 246810 1.87507e+06 271491 1.89974e+06 0.746498
Bin 271491 1.87507e+06 296172 1.89974e+06 0.770761
Bin 296172 1.87507e+06 320853 1.89974e+06 0.627879
Bin 320853 1.87507e+06 345534 1.89974e+06 0.677034
Bin 345534 1.87507e+06 370215 1.89974e+06 0.837618
Bin 370215 1.87507e+06 394896 1.89974e+06 0.654245
Bin 394896 1.87507e+06 419577 1.89974e+06 0.741987
Bin 419577 1.87507e+06 444258 1.89974e+06 0.693712
Bin 444258 1.87507e+06 468939 1.89974e+06 0.5441
Bin 468939 1.87507e+06 493620 1.89974e+06 0.706464
Bin 493620 1.87507e+06 518301 1.89974e+06 0.625614
Bin 518301 1.87507e+06 542982 1.89974e+06 0.832748
Bin 542982 1.87507e+06 567663 1.89974e+06 0.757578
Bin 567663 1.87507e+06 592344 1.89974e+06 0.592087
Bin 592344 1.87507e+06 617025 1.89974e+06 0.691223
Bin 617025 1.87507e+06 641706 1.89974e+06 0.478968
Bin 641706 1.87507e+06 666387 1.89974e+06 0.865934
Bin 666387 1.87507e+06 691068 1.89974e+06 0.717589
Bin 691068 1.87507e+06 715749 1.89974e+06 0.805097
Bin 715749 1.87507e+06 740430 1.89974e+06 0.535329
Bin 740430 1.87507e+06 765111 1.89974e+06 0.436993
Bin 765111 1.87507e+06 789792 1.89974e+06 0.639633
Bin 789792 1.87507e+06 814473 1.89974e+06 0.652942
Bin 814473 1.87507e+06 839154 1.89974e+06 0.713617
Bin 839154 1.87507e+06 863835 1.89974e+06 0.5855
Bin 863835 1.87507e+06 888516 1.89974e+06 0.652124
Bin 888516 1.87507e+06 913197 1.89974e+06 0.571706
Bin 913197 1.87507e+06 937878 1.89974e+06 0.692068
Bin 937878 1.87507e+06 962559 1.89974e+06 0.844672
Bin 962559 1.87507e+06 987240 1.89974e+06 0.904701
Bin 987240 1.87507e+06 1.01192e+06 1.89974e+06 0.846065
Bin 1.01192e+06 1.87507e+06 1.0366e+06 1.89974e+06 0.778309
Bin 1.0366e+06 1.87507e+06 1.06128e+06 1.89974e+06 0.59348
Bin 1.06128e+06 1.87507e+06 1.08596e+06 1.89974e+06 0.758881
Bin 1.08596e+06 1.87507e+06 1.11064e+06 1.89974e+06 0.462217
Bin 1.11064e+06 1.87507e+06 1.13533e+06 1.89974e+06 0.727941
Bin 1.13533e+06 1.87507e+06 1.16001e+06 1.89974e+06 0.696318
Bin 1.16001e+06 1.87507e+06 1.18469e+06 1.89974e+06 0.809455
Bin 1.18469e+06 1.87507e+06 1.20937e+06 1.89974e+06 0.647514
Bin 1.20937e+06 1.87507e+06 1.23405e+06 1.89974e+06 0.663312
Bin 1.23405e+06 1.87507e+06 1.25873e+06 1.89974e+06 0.834078
Bin 1.25873e+06 1.87507e+06 1.28341e+06 1.89974e+06 0.666394
